@relation CardPriceDataset

@attribute ccs_average_price numeric
@attribute shift numeric
@attribute shift_3 numeric
@attribute shift_7 numeric
@attribute shift_21 numeric
@attribute shift_30 numeric
@attribute shift_90 numeric
@attribute shift_180 numeric
@attribute shift_365 numeric
@attribute ccsb_average_price numeric

@data
0.69,-0.84,0,-0.13,-0.86,-0.13,-0.13,-0.86,-0.3,4.56
0.3,-0.69,0,0,-0.85,0,-0.12,-0.86,-0.77,0.3
0.35,0,0,-0.17,-0.8,-0.17,-0.81,-0.24,-0.75,1.76
41,0,0,0.26,0.01,-0.11,0,0.25,2.78,40.17
0.25,0,0,-0.81,0,0,-0.81,-0.32,-0.86,1.36
0.32,-0.81,0,-0.81,-0.27,-0.27,-0.27,-0.3,-0.63,1.74
0.42,-0.75,0,-0.75,0,0,0.2,0,-0.68,1.74
5.08,-0.47,0,0,0.21,0.54,0.1,-0.04,-0.18,5.08
0.25,0,0,0,-0.82,0,-0.26,-0.79,-0.8,0.25
2.28,2.66,2.66,2.66,2.34,2.55,2.39,-0.08,0.06,0.66
1.58,2.95,2.95,-0.04,3.79,2.95,2.76,2.76,0.04,0.36
0.25,-0.83,0,0,-0.8,-0.8,-0.32,-0.32,-0.8,0.25
0.31,0,0,0,-0.87,-0.87,-0.4,-0.42,-0.76,0.31
0.42,-0.79,0,0,-0.77,-0.77,0,-0.75,0.17,0.42
1.99,-0.81,0,0,-0.81,0,3.06,3.06,-0.85,1.99
0.25,-0.82,0,0,-0.82,-0.82,0,-0.32,-0.85,0.25
0.33,-0.66,0,0,-0.66,0,0,0,-0.92,0.33
23.61,0.66,0.66,0.72,-0.1,0.72,-0.09,0.41,13.4,23.3
23.61,0.66,0.66,0.72,-0.1,0.72,-0.09,0.41,13.4,23.3
82.99,0,0,0,0,-0.08,-0.14,-0.06,-0.53,82.5
82.99,0,0,0,0,-0.08,-0.14,-0.06,-0.53,82.5
7.15,0,0,0,-0.01,-0.01,0.18,-0.26,0.56,6.98
1.91,1.42,0.49,0.49,0.49,0.49,-0.06,1.77,0.08,2.42
3.81,-0.01,-0.01,-0.69,0.04,-0.02,0.09,0.76,0,3.61
3.81,-0.01,-0.01,-0.69,0.04,-0.02,0.09,0.76,0,3.61
1.19,0,0,0,0,0.04,-0.77,-0.69,-0.74,1.19
0.54,0,-0.68,0,-0.04,-0.04,-0.08,-0.16,-0.75,0.54
0.47,0,0,-0.63,-0.63,-0.61,0,0,-0.59,1.34
0.36,0,0,0,0,0,-0.08,-0.08,-0.71,0.36
7.39,0.08,0,0,-0.11,0,-0.15,0.1,0,7.39
7.39,0.08,0,0,-0.11,0,-0.15,0.1,0,7.39
26.74,0,0,0,0.1,0.11,-0.41,0.02,-0.15,27.88
26.74,0,0,0,0.1,0.11,-0.41,0.02,-0.15,27.88
0.62,0,-0.56,0,-0.03,-0.53,-0.55,-0.57,-0.6,0.52
1.79,-0.27,-0.24,0,0,-0.33,-0.29,0.03,0.34,1.79
2.99,-0.49,-0.49,0,0,-0.63,0,0,0.31,2.99
16.39,0,0,0,-0.46,-0.46,-0.29,-0.35,-0.22,16.39
16.39,0,0,0,-0.46,-0.46,-0.29,-0.35,-0.22,16.39
4.58,2.16,1.95,1.95,1.95,1.9,2.69,2.16,0.42,35.65
4.58,2.16,1.95,1.95,1.95,1.9,2.69,2.16,0.42,35.65
1.45,2.45,2.45,2.45,3.14,3.14,3.83,-0.38,-0.12,0.42
0.35,0,-0.82,-0.82,-0.8,-0.81,-0.81,-0.81,-0.31,2.05
1.2,2.08,1.45,1.45,2.43,2.43,0,0,0,0.35
1.19,0,0,-0.71,0.05,-0.08,-0.27,-0.36,-0.7,3.73
1.04,0,2.35,-0.01,-0.37,2.35,2.35,-0.37,0.37,0.93
0.28,0,0,0,0,0,0,-0.2,-0.77,1.25
0.35,0,-0.77,-0.79,0,0,-0.17,-0.79,-0.8,0.35
0.96,2.2,0.12,0.12,0.43,2.2,1.67,1.67,-0.26,0.3
2.77,0.1,3.69,1.8,0.04,1.8,2.51,0.15,0.07,0.99
1.69,0,0,0.03,-0.03,-0.06,-0.06,0.06,-0.6,1.64
4.26,0,-0.01,0.22,0.11,0.15,0,0,0,3.33
42.39,0,0.24,0.24,-0.24,0.22,0.51,8.86,5.77,4.4
42.39,0,0.24,0.24,-0.24,0.22,0.51,8.86,5.77,4.4
1.19,0,-0.65,-0.65,2.05,-0.57,2.4,0.61,-0.14,1.19
0.39,-0.77,0,-0.77,0,0,0,0,-0.77,1.65
1.41,3.7,3.7,3.7,3.7,3.7,-0.32,3.15,0.09,0.3
1.64,4.47,4.47,4.47,4.47,4.47,4.47,0.04,0.07,0.3
1.29,0,0,0,-0.04,-0.1,-0.5,-0.88,-0.76,1.8
1.23,3.92,3.92,-0.1,-0.07,-0.04,3.92,0.03,-0.32,1.19
4.9,0.14,0.14,0.14,-0.06,-0.11,-0.33,-0.31,0.21,3.69
1.17,3.68,3.68,3.68,3.68,3.68,-0.13,-0.78,-0.05,0.25
1.87,5.23,5.23,5.23,-0.11,4.84,-0.3,4.5,-0.15,1.86
0.41,0,-0.76,0,0,-0.07,-0.86,-0.87,-0.72,0.41
0.49,0,0,-0.67,-0.68,0.17,0,-0.76,-0.7,1.53
0.33,0,-0.67,0,0,0,0,-0.11,-0.74,1.19
11.66,0,-0.02,-0.08,-0.45,-0.23,2.89,1.72,0,11.66
0.79,-0.46,-0.46,0.23,0,0.41,0.23,-0.52,-0.59,0.79
2.39,0,0,0,0,0,0,0.2,0.34,2.39
0.45,0,0,-0.04,-0.04,0,0.07,-0.26,-0.7,0.39
1.94,7.43,7.43,7.43,0.11,7.43,7.43,7.43,0.48,0.23
1.52,-0.01,0.06,3.61,0.08,3.61,3.61,0.12,0.21,0.33
0.49,0,0,-0.67,-0.7,-0.06,-0.17,-0.59,-0.78,0.69
46.66,0,0,0,4.42,4.42,2.05,0,0.69,39.99
1.18,2.28,-0.06,2.28,1.46,1.27,1.27,1.46,1.36,0.46
4.34,3.38,0.1,3.38,-0.13,3.34,3.38,1.86,0.45,1.09
1.29,4.16,0,4.16,0.05,4.16,4.16,0.14,2.49,0.25
0.35,0,0,-0.74,-0.76,0,-0.92,-0.71,0,0.35
0.32,-0.71,-0.71,0,-0.72,0,-0.71,-0.11,-0.73,0.32
1.82,4.2,4.2,4.2,4.2,4.2,0.15,4.2,-0.24,0.35
1.49,4.96,4.96,4.96,4.96,-0.03,4.96,4.96,4.96,0.25
1.29,3.03,2.58,2.58,-0.44,-0.45,2.22,2.49,0.05,1.26
1.61,2.66,2.66,2.66,-0.19,2.66,1.82,1.98,0.18,2.08
0.34,0,0,0,-0.21,-0.21,-0.23,-0.8,-0.73,1.5
3.58,0.2,0.2,-0.01,-0.07,0.2,-0.12,-0.24,0.44,3.43
3.04,0.22,0.22,0,-0.06,0.17,-0.23,-0.17,0.22,2.65
2.91,-0.84,-0.84,-0.83,-0.84,-0.83,-0.84,-0.27,-0.22,2.82
5.65,0.36,0.37,-0.41,-0.09,-0.13,-0.13,-0.16,1.67,5.46
6.73,0,0,0.02,-0.04,-0.09,-0.04,0.02,0.8,7.13
41.99,-0.33,-0.33,-0.33,-0.34,-0.25,-0.41,-0.29,-0.16,58.36
1.34,-0.33,0,-0.31,-0.33,-0.43,0.08,-0.49,-0.22,1.24
89.99,0,0,0,0,0,0,0,0.2,89.99
0.69,0,0,0,0,0,-0.19,-0.13,0.01,0.79
314.99,0,0,0,0,0,0,0,-0.67,227.49
314.99,0,0,0,0,0,0,0,-0.67,227.49
4.04,0,-0.04,-0.15,-0.15,-0.16,-0.28,-0.16,-0.16,4.22
0.35,0,0,0,0,0,0,-0.72,-0.81,0.35
0.32,0,-0.81,0,0,-0.09,-0.78,-0.87,-0.82,0.32
1.83,3.69,3.69,3.69,-0.02,0.03,0.1,3.16,-0.07,1.84
3.24,0,-0.04,-0.42,-0.47,-0.54,-0.55,-0.58,-0.47,4.19
3.24,0,-0.04,-0.42,-0.47,-0.54,-0.55,-0.58,-0.47,4.19
4.4,0,-0.06,0.04,-0.02,-0.03,-0.9,-0.92,0.13,2.49
4.4,0,-0.06,0.04,-0.02,-0.03,-0.9,-0.92,0.13,2.49
0.32,0,-0.82,-0.81,0,-0.24,0,-0.32,-0.83,1.61
1.91,0,3.34,3.34,0.16,3.34,-0.02,-0.18,0.27,0.44
0.35,0,-0.13,-0.13,-0.83,-0.13,-0.77,-0.39,-0.73,1.73
0.31,0,-0.14,-0.14,-0.85,-0.14,-0.81,-0.22,-0.76,0.32
1.57,3.03,3.03,3.03,0.15,3.03,0,0,0,1.47
0.25,0,0,0,0,0,0,0,0,0.25
0.59,-0.76,-0.76,-0.76,-0.74,-0.76,-0.23,-0.52,-0.41,0.59
1.29,0,-0.2,0,0,0,0,0,-0.52,2.03
1.29,0,-0.2,0,0,0,0,0,-0.52,2.03
2.49,0,0,0,0,0,0,0,-0.56,3.09
1.01,0,3.39,3.39,3.39,0.03,3.39,-0.41,-0.39,0.23
2.09,-0.54,0,-0.25,-0.56,-0.58,-0.3,-0.71,-0.54,3.49
1.47,4.25,0.01,-0.04,-0.12,2,-0.11,-0.01,0.13,0.29
1.65,0.67,0.67,0.67,0.67,0.67,0.67,-0.8,-0.27,0.99
1.65,0.67,0.67,0.67,0.67,0.67,0.67,-0.8,-0.27,0.99
3.49,3.42,0,0.02,4.21,0.29,2.36,-0.07,0.96,0.79
0.79,0,0,-0.66,-0.66,0,-0.66,-0.51,-0.51,0.69
2.54,0,3.31,3.31,3.31,3.7,-0.08,4.77,-0.11,0.64
1.22,-0.03,-0.03,0,0.08,0.08,-0.45,-0.74,-0.56,0.84
0.38,-0.78,0,-0.24,-0.28,-0.33,-0.31,-0.78,-0.77,0.56
0.25,-0.78,-0.79,0,-0.76,-0.78,0,-0.8,0,0.25
0.89,0,-0.85,-0.85,-0.85,0,-0.84,0,-0.84,5.89
0.49,0,-0.83,-0.83,-0.85,0,-0.72,0,-0.89,0.49
0.39,0,-0.81,-0.79,-0.79,-0.2,-0.8,0.11,-0.72,2
0.58,0,0,0,-0.77,-0.24,-0.73,-0.59,-0.69,2.59
0.69,-0.61,0,-0.61,0,0.28,-0.31,-0.58,-0.48,1.8
0.49,-0.35,-0.35,-0.35,-0.42,-0.42,-0.27,-0.29,-0.74,0.49
0.4,0,-0.77,-0.02,-0.02,-0.02,-0.82,-0.34,-0.39,0.36
0.49,0,0,-0.87,0,0,0,-0.85,-0.86,0.49
0.49,0,0,-0.87,0,0,0,-0.85,-0.86,0.49
6.99,0,-0.54,0,-0.53,0,0,-0.48,0,6.99
0.99,0,0,0,-0.63,0.05,-0.62,-0.54,-0.33,0.99
1.95,0,0,0,0,0,0.32,0.31,-0.11,1.09
1.25,4,4,-0.01,4,-0.02,4,-0.08,4,0.25
4.9,0.97,0.97,-0.04,0.97,0.97,0.97,0.97,-0.03,2.49
0.57,0,0,0,-0.74,0,-0.19,-0.72,0.04,0.69
2.04,4.83,4.83,4.83,4.83,4.83,-0.07,7.16,0.35,0.35
0.99,-0.59,-0.59,0.34,-0.57,0,-0.73,-0.17,-0.67,1.04
0.63,0,0,0.02,-0.67,0.03,-0.75,-0.71,-0.68,0.64
1.29,0,0,0,-0.81,-0.73,0.45,-0.16,-0.85,1.29
7.96,2.33,2.33,2.33,2.33,2.33,2.33,3,1.35,2.39
0.25,0,0,0,0,-0.81,-0.78,-0.96,0,0.25
7.99,1.29,-0.07,1.29,0.6,-0.09,0,0.31,-0.05,8.19
0.33,0,-0.78,0,0,-0.78,0,-0.8,-0.75,1.39
65.16,0,-0.08,-0.02,-0.44,0.71,13.74,0,0,65.5
65.16,0,-0.08,-0.02,-0.44,0.71,13.74,0,0,65.5
13.81,0.38,0.38,0.38,-0.01,-0.1,-0.19,0,0,17.25
13.81,0.38,0.38,0.38,-0.01,-0.1,-0.19,0,0,17.25
0.69,0,0,0.28,0.28,0.17,0.28,0.28,0,1.22
14.1,-0.16,-0.38,-0.33,0,0,0,0,0,0.49
14.1,-0.16,-0.38,-0.33,0,0,0,0,0,0.49
6.49,0,-0.04,-0.04,-0.12,-0.19,-0.52,-0.54,-0.71,5.89
6.49,0,-0.04,-0.04,-0.12,-0.19,-0.52,-0.54,-0.71,5.89
0.33,-0.64,0,0,0,0,-0.08,-0.83,-0.73,0.33
1,0,-0.5,0.43,0.33,-0.53,-0.43,0.19,-0.59,0.39
1,0,-0.5,0.43,0.33,-0.53,-0.43,0.19,-0.59,0.39
1.69,0,-0.08,-0.08,0,0.9,0,0,0,1.49
1.69,0,-0.08,-0.08,0,0.9,0,0,0,1.49
8.79,-0.52,0,0,-0.12,-0.12,-0.41,0,0,22.44
8.79,-0.52,0,0,-0.12,-0.12,-0.41,0,0,22.44
1.83,3.16,3.16,0.12,3.16,0.24,2.59,2.66,2.21,0.52
22.93,1.24,1.24,-0.05,1.24,1.24,-0.22,-0.14,0.27,10.49
2.81,2.56,-0.01,-0.02,2.56,2.56,-0.53,3.07,-0.26,0.69
2.13,3.95,-0.01,-0.02,3.95,3.95,-0.1,2.49,0.1,0.45
1.34,0,0,-0.08,0,0.01,0.02,4.36,0.1,0.25
0.25,0,-0.85,-0.83,0,0,-0.82,-0.32,-0.8,0.25
0.25,-0.81,-0.81,-0.81,0,0,-0.92,0,-0.83,0.25
1.26,0,-0.77,2.41,2.41,2.41,2.41,2.07,2.07,0.37
0.89,0,-0.53,0,0,0,-0.73,-0.31,-0.7,0.89
60.69,0,0,0,-0.28,-0.3,0,0.24,-0.41,88.78
28.74,0,-0.18,0,0.11,0.11,-0.19,-0.01,-0.28,28.74
28.74,0,-0.18,0,0.11,0.11,-0.19,-0.01,-0.28,28.74
0.47,0,0.09,-0.77,-0.08,-0.08,-0.08,-0.67,-0.68,0.54
0.42,0,0,0,0,0,0.05,-0.14,-0.63,0.42
0.36,0,0,0,0,-0.05,-0.18,-0.58,-0.81,0.44
6.31,0.47,0,-0.04,1.88,-0.07,1.11,-0.26,0.2,5.98
132.07,0,0,0,2.54,2.08,2.48,2.89,3.01,160.45
0.31,0,0,0,0,0,0,-0.16,-0.76,0.31
0.72,0,0,0.03,-0.03,-0.03,-0.72,-0.68,-0.79,2.36
0.4,0,0,-0.73,0,0,-0.75,-0.8,-0.78,0.35
0.88,-0.73,-0.73,0,-0.18,-0.18,0.28,-0.01,-0.37,2.99
0.39,0,0,-0.79,0,-0.75,-0.2,-0.2,-0.7,0.39
1.48,0.06,4.92,4.92,-0.06,-0.01,0.01,-0.03,0,0.25
0.59,0,-0.39,0,0,-0.42,-0.41,-0.47,-0.54,0.59
0.59,0,-0.39,0,0,-0.42,-0.41,-0.47,-0.54,0.59
1.4,0,0,0,4.6,4.6,4.6,-0.65,3,0.25
2.29,0,-0.79,-0.75,0.15,0.15,0.15,0.15,-0.17,4.63
0.25,-0.82,0,0,0,0,-0.9,-0.87,-0.78,0.25
1.52,5.08,0.07,5.08,0.08,0.07,0.03,3.61,-0.25,1.5
0.49,0,0,0,0,0,-0.21,-0.64,-0.66,0.49
0.59,0,-0.14,-0.64,0.2,-0.6,0.2,-0.58,-0.68,0.35
1.95,0,0.3,0,0.35,0.17,0,-0.61,0.02,0.35
2.28,0,-0.27,0,0,-0.32,-0.39,-0.41,-0.46,1.84
0.53,0,0,-0.64,0,-0.63,-0.62,0.06,-0.6,0.39
0.35,0,0,0,0,0,-0.69,-0.74,-0.81,0.35
1.54,0,-0.01,5.16,-0.01,-0.01,5.16,0.21,-0.23,0.25
0.39,0,0,0,0,0,-0.67,-0.59,-0.7,0.49
1.51,4.03,-0.01,0.01,-0.23,-0.23,4.03,3.19,-0.23,0.25
2.09,0,-0.13,-0.22,-0.36,-0.36,0,0,0,1.79
2.09,0,-0.13,-0.22,-0.36,-0.36,0,0,0,1.79
0.35,0,0,-0.1,-0.1,-0.29,-0.29,-0.61,-0.82,0.35
0.96,-0.26,0,-0.26,0,-0.56,0,0.25,-0.25,0.96
0.25,-0.82,0,-0.83,0,0,0,0,0,1.44
0.49,-0.74,0,0.26,-0.77,0,0,-0.76,-0.68,1.9
2.54,-0.02,2.68,2.68,3.79,3.79,2.68,2.68,1.35,2.45
13.72,-0.06,0.11,0.11,0.18,0.18,0.37,0.06,-0.16,14.18
1.63,0.05,0.01,0.05,-0.04,-0.5,0,0,0,0.79
1.63,0.05,0.01,0.05,-0.04,-0.5,0,0,0,0.79
0.39,0,0,0,0,0,-0.73,-0.82,-0.82,0.39
0.44,0,-0.7,-0.69,0,-0.7,-0.25,-0.66,-0.78,0.32
0.25,0,0,0,0,0,0,0,0,0.25
0.39,0,0,0,0,0,-0.73,-0.45,-0.79,0.39
0.39,0,0,0,0,0,0,-0.75,-0.81,0.39
0.39,-0.68,-0.68,-0.69,0,0,-0.67,-0.68,-0.79,1.22
0.25,0,0,0,0,0,0,0,0,0.25
4.79,0,0,0,0,0,-0.09,0.07,0.07,5.2
0.47,0,-0.8,-0.36,-0.36,-0.13,-0.78,-0.77,-0.83,2.12
0.69,0,0,0,-0.65,0.08,-0.69,0.21,-0.56,0.69
1.88,2.19,2.19,0,0,1.72,1.38,1.38,3.82,0.49
1.93,2.39,2.39,0.04,0,1.8,2.11,1.8,0.1,0.53
0.49,-0.58,0,-0.59,-0.59,-0.6,0.11,-0.9,-0.63,1.43
0.49,0,0,-0.68,-0.8,0.17,-0.21,-0.64,-0.6,1.42
0.49,0,0,0,0,0,-0.68,-0.86,-0.72,1.73
0.35,0,0,-0.72,-0.41,-0.72,0,0,0,0.35
1.96,0,0.01,1.48,1.48,1.48,0.23,-0.29,0.42,0.79
1.94,0,0.01,1.06,1.31,1.31,3.41,0.38,0.27,0.99
0.49,0,-0.77,0,0,0,-0.79,-0.74,-0.72,0.39
0.49,0,-0.77,0,0,0,-0.79,-0.74,-0.72,0.39
113.74,0.01,0,0.2,0,0,0,0,-0.2,115.9
6.39,-0.42,0,-0.33,0.29,0.05,-0.09,-0.48,-0.57,10.07
3.76,-0.38,0,-0.4,-0.06,0.01,-0.45,-0.42,-0.56,6.13
1.71,0,0,0,-0.02,-0.48,-0.97,-0.99,0,0.49
1.71,0,0,0,-0.02,-0.48,-0.97,-0.99,0,0.49
44.36,0.14,0.14,0.14,0.11,0.11,0.05,-0.46,-0.57,38.86
44.36,0.14,0.14,0.14,0.11,0.11,0.05,-0.46,-0.57,38.86
1.69,3.02,3.02,0.24,-0.25,3.02,0.01,-0.36,1.45,0.42
1.21,3.84,3.84,-0.01,-0.12,3.84,3.84,0.13,-0.77,0.25
1.21,0,2.46,-0.01,2.46,2.46,0,2.36,2.36,0.35
0.35,-0.57,-0.57,-0.6,-0.59,-0.59,-0.63,-0.65,-0.29,0.35
37.49,-0.23,0,0,-0.24,-0.29,-0.35,-0.64,7.11,37.49
37.49,-0.23,0,0,-0.24,-0.29,-0.35,-0.64,7.11,37.49
1.1,1.5,-0.02,1.5,1.24,1.24,1.24,1.24,0.29,0.44
1.99,2.55,2.69,2.69,3.63,-0.02,3.23,3.23,0.58,0.56
0.59,0,0,0,0.2,0.2,0.2,0.2,0.34,0.44
0.44,0,-0.1,-0.94,-0.67,-0.1,0.13,-0.14,-0.67,0.54
0.44,0,-0.1,-0.94,-0.67,-0.1,0.13,-0.14,-0.67,0.54
0.39,-0.87,0,0,-0.34,-0.51,0,0,0,0.39
0.39,-0.87,0,0,-0.34,-0.51,0,0,0,0.39
0.33,0,0,0,-0.31,-0.31,-0.31,-0.27,-0.21,0.48
1.29,0,0,-0.56,0,0.01,-0.13,-0.81,-0.56,1.29
4.22,0.26,0,1.18,-0.11,-0.11,0.88,0.26,0.57,3.34
1.64,-0.01,3.97,-0.34,3.97,3.97,3.43,-0.04,0.31,0.33
0.33,0,-0.67,0,-0.81,0,-0.17,-0.17,-0.74,0.33
0.59,0,0,0,-0.78,-0.78,0,0.2,-0.63,0.37
0.29,0,0,0,-0.13,-0.87,-0.59,-0.89,-0.78,1.76
0.29,0,-0.82,0,0,0,-0.5,-0.85,-0.78,0.29
0.49,-0.76,0,-0.77,0,-0.74,0.53,-0.78,-0.68,0.49
1.69,0,0,-0.12,-0.11,-0.11,-0.16,0.69,-0.03,1.43
3.09,6.02,0.06,6.02,6.02,-0.11,0.32,4.42,0.96,0.35
0.35,0,0,0,0,-0.78,-0.2,-0.85,-0.71,0.42
0.29,0,0,0,0,-0.54,-0.54,-0.86,-0.77,1.52
0.35,-0.79,0,0,-0.78,-0.78,-0.78,-0.78,-0.72,1.76
0.35,-0.78,0,0,-0.71,-0.72,0,-0.69,-0.77,0.35
0.35,-0.78,0,0,-0.71,-0.72,0,-0.69,-0.77,0.35
0.32,-0.81,-0.24,-0.24,-0.86,-0.86,0,-0.88,-0.73,0.42
1.82,4.06,-0.1,4.69,4.69,4.06,4.06,0.73,0.39,1.78
0.33,0,0,0,-0.21,-0.21,-0.21,-0.74,-0.74,0.42
0.49,0,0,0,0.17,0.17,0.4,-0.68,-0.7,0.49
0.25,0,0,0,0,0,0,-0.81,-0.81,0.25
1.83,1.47,0,0,-0.01,1.47,2.21,0.36,1.41,0.74
0.35,0,-0.71,0,-0.73,-0.73,0,-0.29,-0.73,0.35
1.48,0,0,0,-0.19,-0.15,-0.35,-0.43,-0.45,1.44
1.54,0,0,0,0,0.41,-0.69,-0.01,-0.54,1.98
0.42,-0.76,0,0,-0.76,0,0.4,0.4,-0.87,1.73
0.49,0,0,0,0,0.26,0,0.4,-0.35,0.49
0.25,-0.85,0,0,0,0,-0.84,0,-0.81,1.73
0.79,0,0,0,0,0.34,0,0,0,0.79
0.25,0,0,0,0,-0.84,0,0,0,0.25
11.59,0,0,-0.11,-0.84,-0.28,-0.5,0,0,73.12
11.59,0,0,-0.11,-0.84,-0.28,-0.5,0,0,73.12
0.22,0,0,0,0,0,-0.29,-0.82,-0.88,1.28
0.79,0,-0.62,1.03,1.03,-0.63,-0.59,-0.58,-0.7,2.2
0.25,0,-0.77,0,-0.78,0,-0.8,-0.78,-0.79,1.14
28.09,0,0.04,0,0,-0.12,0.04,1.68,0.64,41.49
28.09,0,0.04,0,0,-0.12,0.04,1.68,0.64,41.49
0.33,0,0,0,0,0,0,0,-0.83,1.61
1.37,0,0,0,0,0,0,-0.22,-0.22,1.37
0.33,0,0,0,0,0,-0.77,0,-0.73,0.33
0.33,0,0,0,0,-0.79,0.03,-0.8,-0.79,1.64
27.49,-0.19,0,0,-0.22,0,0,-0.46,-0.15,35.94
1.43,2.67,0,1.92,1.92,-0.01,-0.35,1.92,-0.36,0.39
1.28,0,0,0,-0.01,-0.01,-0.68,-0.71,-0.36,2.02
1.09,0,-0.63,0.07,0.05,-0.03,-0.16,-0.66,-0.72,1.09
1.09,0,-0.63,0.07,0.05,-0.03,-0.16,-0.66,-0.72,1.09
0.44,-0.71,0,-0.71,-0.68,-0.1,-0.79,-0.3,-0.67,1.59
0.39,-0.78,0,-0.78,-0.76,0,-0.84,-0.07,-0.84,1.84
0.29,-0.8,0,0,-0.8,0,0,0,-0.93,1.51
3.68,0,-0.01,-0.3,-0.24,-0.33,0.11,0.32,0.12,4.07
0.25,0,0,0,0,0,0,0,0,1.35
1.21,0,1.63,1.63,1.88,1.88,1.88,1.75,2.18,0.46
1.26,0,2.82,2.82,2.82,2.82,-0.42,-0.35,-0.48,0.33
0.36,0,0,0,0,0,0,-0.73,-0.71,0.4
0.36,0,0,0,0.16,-0.62,-0.79,-0.73,-0.74,0.49
1.69,0,0,-0.27,0,0,-0.28,-0.35,-0.29,1.69
0.59,-0.76,0,0,0,-0.79,-0.78,-0.87,-0.64,0.59
4.97,0.22,0.28,0.21,-0.04,0.15,-0.21,1.94,1.62,4.52
1.67,4.96,4.96,4.96,4.22,2.98,-0.3,0.24,0.39,0.29
1.38,1.82,0.03,2.29,3.45,3.45,2.45,-0.42,0.08,0.49
1.51,2.08,2.08,2.08,-0.17,2.08,-0.23,-0.75,0,0.39
1.32,4.28,4.28,4.28,-0.01,0,0,0,0,0.25
0.25,-0.83,0,0,0,0,0,0,0,0.25
0.49,0,0,0,0,0,-0.26,-0.14,-0.62,0.49
0.37,-0.77,-0.77,-0.77,-0.83,0,0,0.12,-0.69,1.78
31.49,0,0,0,0,0,-0.1,-0.52,-0.44,31.49
0.59,0,0,0,-0.05,0,-0.14,-0.14,-0.73,0.57
0.69,-0.63,-0.62,0,0.21,-0.66,-0.68,0.23,0.21,2.16
0.49,0,-0.72,0,-0.74,0.26,0,0,0,0.49
0.35,0,0,0,-0.79,0,0,0,-0.76,0.35
0.25,0,0,0,0,0,0,-0.8,-0.78,0.25
0.35,0,0,0,0,-0.74,0,0,0,1.33
103.01,0.01,-0.01,-0.19,0,18.04,-0.14,-0.19,0,5.63
103.01,0.01,-0.01,-0.19,0,18.04,-0.14,-0.19,0,5.63
0.69,-0.51,0,0,-0.52,0,0.08,0,-0.43,0.62
3.36,-0.22,0,0,-0.17,-0.27,-0.13,-0.05,0.24,4.59
0.44,-0.78,0,0,-0.77,-0.76,0,0,-0.14,0.49
0.42,-0.68,0.2,0.2,-0.72,0.2,0,0.08,-0.68,0.42
0.49,-0.72,0,0,-0.73,0,-0.74,-0.73,0,0.39
0.25,0,0,0,0,0,0,0,-0.79,0.25
0.49,0,0,-0.73,-0.7,0,0.17,0.17,-0.65,0.49
0.31,0,0,0,-0.77,0,-0.75,-0.69,-0.76,0.31
4.38,0,0,1.2,1.2,1.2,0.39,0.59,-0.02,1.99
0.55,-0.76,0.1,-0.75,-0.79,0.31,-0.3,-0.79,-0.77,0.49
3.19,-0.53,0,-0.57,-0.58,-0.35,-0.55,0.16,-0.49,3.49
0.25,0,0,0,0,0,0,0,0,0.25
1.24,0,0,0,0.14,-0.71,0.17,-0.54,-0.68,0.58
3.04,0,0,0,-0.05,-0.05,-0.31,-0.54,-0.56,3.04
0.35,0,0,-0.81,-0.8,0,0,-0.03,-0.93,1.61
1.57,0,0,-0.54,-0.54,0.59,0.14,-0.48,-0.8,3.74
0.36,-0.74,0,-0.74,-0.73,0.09,-0.73,-0.77,-0.08,0.36
0.49,0,0,0,0,0,0,0,-0.64,0.49
0.35,0,0,0,0,0,-0.29,-0.75,-0.73,0.35
0.35,-0.74,0,-0.74,-0.75,0,-0.69,-0.73,-0.93,0.35
0.35,0,0,0,0,0,-0.1,-0.17,-0.76,0.35
0.84,0.12,0.12,0.12,0.06,0,-0.54,-0.69,-0.7,2.42
0.59,0.2,0.2,0.2,0.2,-0.08,-0.57,-0.2,0.16,0.64
2.29,1.9,1.9,1.9,1.9,1.9,0.37,1.9,2.32,0.79
0.25,0,0,0,0,0,0,0,-0.94,1.36
0.79,0,0,0,-0.2,0,-0.68,-0.44,-0.67,0.79
2.04,0,0,-0.47,-0.61,-0.62,0.05,-0.68,-0.08,2.06
0.3,0,0,-0.62,0,-0.61,-0.25,-0.25,-0.77,0.3
0.94,0,0,0.27,0.27,0.27,0.06,0.36,-0.17,1.04
0.42,-0.68,-0.69,-0.78,-0.7,0.2,0,-0.7,-0.67,1.78
0.42,0,-0.64,-0.62,0,-0.63,-0.67,-0.05,-0.78,1.14
0.42,0,-0.66,-0.66,0.05,0.05,-0.81,0,-0.88,1.46
0.25,0,-0.86,-0.86,0,0,-0.88,-0.32,-0.91,1.77
4.94,0,7.37,7.37,5.86,0.98,6.16,0.81,2.01,0.64
1.24,2.54,2.54,2.54,-0.05,2.54,0.14,0.61,0.11,0.35
4.36,0.01,0,0.02,-0.04,-0.06,-0.23,1.04,0.86,4.21
1.99,3.06,0,3.06,4.69,-0.27,4.1,1.93,0.23,0.49
0.59,0,0,0,-0.62,-0.81,-0.83,-0.83,-0.63,1.5
0.32,-0.85,0,0,-0.85,0.07,-0.11,-0.88,-0.75,1.33
